Facility_INSPIRE_ID_cluster,Facility_INSPIRE_ID
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/80007914,https://registry.gdi-de.org/id/de.he.0945.DE7.pf.EU_Industrie/80007914
https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/12273,DE.EEA/DE-06-02-B28903H003.FACILITY
https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/12275,DE.EEA/06-02-B2D350A001.FACILITY
https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/4383,DE.EEA/06-02-B2A100H003.FACILITY
https://registry.gdi-de.org/id/de.mv.land.inspire.pf.bube/40002616,https://registry.gdi-de.org/id/de.mv.land.inspire.pf.bube/40002965
https://registry.gdi-de.org/id/de.mv.land.inspire.pf.bube/40006375,DE.EEA/13-40-9991228.FACILITY
https://registry.gdi-de.org/id/de.mv.land.inspire.pf.bube/50002834,DE.EEA/13-50-5093.FACILITY
https://registry.gdi-de.org/id/de.mv.land.inspire.pf.bube/50005919,DE.EEA/13-50-7000064.FACILITY
https://registry.gdi-de.org/id/de.mv.land.inspire.pf.bube/60005843,https://registry.gdi-de.org/id/de.mv.land.inspire.pf.bube/60005842
https://registry.gdi-de.org/id/de.ni.mu/10100029450,https://registry.gdi-de.org/id/de.ni.mu/10285630660
https://registry.gdi-de.org/id/de.ni.mu/45405200280,DE.EEA/03-86-45405200280.FACILITY
https://registry.gdi-de.org/id/de.ni.mu/45900102580,DE.EEA/03-91-45903165880.FACILITY
https://registry.gdi-de.org/id/de.ni.mu/45901026410,DE.EEA/03-92-46000075366.FACILITY
https://registry.gdi-de.org/id/de.ni.mu/46000020562,DE.EEA/03-92-46000020562.FACILITY
https://registry.gdi-de.org/id/de.ni.mu/46000206860,DE.EEA/03-92-46000206860.FACILITY
https://registry.gdi-de.org/id/de.ni.mu/46000620770,DE.EEA/03-92-46000620770.FACILITY
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-124000-100-0043859,DE.EEA/06-05-124-8487361.FACILITY
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-315000-300-0914998,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-315000-300-0054298
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362028-800-0009877,DE.EEA/06-05-800-0203946.FACILITY
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-370016-300-9978028,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-370016-370-0347648
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-515000-515-0377087,DE.EEA/06-05-515-0377087.FACILITY
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-562004-500-9981505,DE.EEA/06-05-500-0417633.FACILITY
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-913000-900-0888950,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-911000-900-0021170
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2018-562008-500-0915123,https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-562008-500-0342713
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2023-562024-500-0018899,DE.EEA/06-05-500-0875729.FACILITY
https://registry.gdi-de.org/id/de.sh/30043978,DE.EEA/01-10-60086335945.FACILITY
https://registry.gdi-de.org/id/de.sh/30044082,DE.EEA/01-10-60092340337.FACILITY
https://registry.gdi-de.org/id/de.sh/40077114,DE.EEA/13-50-7000064.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60015087,DE.EEA/14-20-65735300000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60015149,DE.EEA/14-20-48821410003.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018636,DE.EEA/14-40-64877950001.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60020883,DE.EEA/14-20-66577460001.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60026733,DE.EEA/14-20-20500920000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/61014025,DE.EEA/14-20-49431220000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/62008292,DE.EEA/14-40-61661050000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63013337,DE.EEA/14-40-43262160000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/64014869,DE.EEA/14-40-65684740000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/64033547,DE.EEA/14-04-41120000000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65015034,DE.EEA/14-20-59371720001.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65016159,DE.EEA/14-20-42643250000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65018422,DE.EEA/14-30-58268060000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65018767,DE.EEA/14-20-48427890000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015796,DE.EEA/14-10-46630660001.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015868,DE.EEA/14-50-52316709002.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015904,DE.EEA/14-50-63809683116.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015911,DE.EEA/14-50-63413233003.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015917,DE.EEA/14-50-52316709002.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015926,DE.EEA/14-50-00040252025.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015959,DE.EEA/14-50-52316700250.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70021318,DE.EEA/14-04-71800000000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70021335,DE.EEA/14-50-51289140680.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70023532,DE.EEA/14-50-50141546185.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70033794,DE.EEA/14-04-14600000000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/7015058,DE.EEA/14-61-49371910000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72015800,DE.EEA/14-50-63234903554.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72015958,DE.EEA/14-50-00075113511.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72015983,DE.EEA/14-50-50976002542.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72016038,DE.EEA/14-50-63757783502.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72016132,DE.EEA/14-50-63792043509.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72016222,DE.EEA/14-50-00140013001.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72016230,DE.EEA/14-50-89109183512.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/73015806,DE.EEA/14-50-60533924120.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74015302,DE.EEA/14-10-47171950000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74015310,DE.EEA/14-10-47101980000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74015321,DE.EEA/14-10-45518790001.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74015369,DE.EEA/14-10-47259690000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74015436,DE.EEA/14-10-47147620000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/75015440,DE.EEA/14-10-45516080000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/75017258,DE.EEA/14-10-45516080000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011248,DE.EEA/14-30-54102340000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011250,DE.EEA/14-30-56050130000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011253,DE.EEA/14-30-56918040000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011256,DE.EEA/14-30-55047380000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011266,DE.EEA/14-30-56176820000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011277,DE.EEA/14-30-00009560000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80016566,DE.EEA/14-04-59100000000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80019242,DE.EEA/14-30-56170730001.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80019279,DE.EEA/14-30-56170730002.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80550473,DE.EEA/14-30-55047380000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015078,DE.EEA/14-30-56360980000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015102,DE.EEA/14-30-55022130000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015121,DE.EEA/14-30-55797380000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015153,DE.EEA/14-30-53773240000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015469,DE.EEA/14-30-53773240000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015801,DE.EEA/14-30-58219810000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015994,DE.EEA/14-82-00039250000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82016237,DE.EEA/14-30-58434200000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011205,DE.EEA/14-30-54219650000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011673,DE.EEA/14-30-55797380000.FACILITY
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011776,DE.EEA/14-30-53769260000.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100030,DE.EEA/15985.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100032,DE.EEA/12344.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100077,DE.EEA/16509.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100140,DE.EEA/13871.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100276,DE.EEA/17928.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100344,DE.EEA/15397.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100438,DE.EEA/16438.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100468,DE.EEA/11194.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100498,DE.EEA/16873.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100718,DE.EEA/16185.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100787,DE.EEA/16574.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100854,DE.EEA/17675.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100889,DE.EEA/10018.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100925,DE.EEA/17675.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100982,DE.EEA/17675.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100995,DE.EEA/15282.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/101051,DE.EEA/13770.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/101053,DE.EEA/17964.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/101060,DE.EEA/17330.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/101071,DE.EEA/16591.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/101342,DE.EEA/13945.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/101422,DE.EEA/16584.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/101459,DE.EEA/17675.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102430,DE.EEA/17349.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102435,DE.EEA/12899.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102442,DE.EEA/15504.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102571,DE.EEA/10143.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102576,DE.EEA/11652.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102622,DE.EEA/16874.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102784,DE.EEA/11880.FACILITY
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/18046,DE.EEA/18042.FACILITY
https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/1692121624,DE.EEA/16-81-70028000001.FACILITY
https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/1692121798,DE.EEA/16-76-77048000001.FACILITY
https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/1692191031,https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/90013039
https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/30013178,DE.EEA/109022.FACILITY
https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/30013865,DE.EEA/16-78-30400018009.FACILITY
https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/62013921,DE.EEA/16-62-09401243000.FACILITY
https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/62013949,DE.EEA/16-62-09401245000.FACILITY
https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/62013955,DE.EEA/16-62-09401222001.FACILITY
https://registry.gdi-de.org/id/de.th/5bf25e39-19d5-4254-adac-63f1b1cec499/80012966,DE.EEA/16-80-77522760000.FACILITY
